Year,Location,Date,Hour,LBank,RBank,Sky,Wind,Precip,Turbidity,Observer,
2000,Newhalen,17-Jul,12,4,0,,,,,,
2000,Newhalen,17-Jul,13,24,0,,,,,,
2000,Newhalen,17-Jul,14,68,0,,,,,,
2000,Newhalen,17-Jul,15,9,0,,,,,,
2000,Newhalen,17-Jul,16,29,0,,,,,,
2000,Newhalen,17-Jul,17,20,0,,,,,,
2000,Newhalen,17-Jul,18,21,0,,,,,,
2000,Newhalen,17-Jul,19,57,0,,,,,,
2000,Newhalen,17-Jul,20,0,0,,,,,,
2000,Newhalen,17-Jul,21,56,0,,,,,,
2000,Newhalen,17-Jul,22,20,0,,,,,,
2000,Newhalen,17-Jul,23,70,0,,,,,,
2000,Newhalen,18-Jul,0,,,,,,,,
2000,Newhalen,18-Jul,1,,,,,,,,
2000,Newhalen,18-Jul,2,,,,,,,,
2000,Newhalen,18-Jul,3,,,,,,,,
2000,Newhalen,18-Jul,4,15,0,,,,,,
2000,Newhalen,18-Jul,5,9,-1,,,,,,
2000,Newhalen,18-Jul,6,0,0,,,,,,
2000,Newhalen,18-Jul,7,21,0,,,,,,
2000,Newhalen,18-Jul,8,6,-1,,,,,,
2000,Newhalen,18-Jul,9,33,3,,,,,,
2000,Newhalen,18-Jul,10,50,0,,,,,,
2000,Newhalen,18-Jul,11,35,0,,,,,,
2000,Newhalen,18-Jul,12,10,0,,,,,,
2000,Newhalen,18-Jul,13,28,0,,,,,,
2000,Newhalen,18-Jul,14,36,0,,,,,,
2000,Newhalen,18-Jul,15,123,0,,,,,,
2000,Newhalen,18-Jul,16,64,0,,,,,,
2000,Newhalen,18-Jul,17,7,0,,,,,,
2000,Newhalen,18-Jul,18,50,0,,,,,,
2000,Newhalen,18-Jul,19,57,0,,,,,,
2000,Newhalen,18-Jul,20,74,0,,,,,,
2000,Newhalen,18-Jul,21,27,0,,,,,,
2000,Newhalen,18-Jul,22,7,0,,,,,,
2000,Newhalen,18-Jul,23,37,0,,,,,,
2000,Newhalen,19-Jul,0,,,,,,,,
2000,Newhalen,19-Jul,1,,,,,,,,
2000,Newhalen,19-Jul,2,,,,,,,,
2000,Newhalen,19-Jul,3,,,,,,,,
2000,Newhalen,19-Jul,4,5,0,,,,,,
2000,Newhalen,19-Jul,5,26,0,,,,,,
2000,Newhalen,19-Jul,6,0,2,,,,,,
2000,Newhalen,19-Jul,7,8,0,,,,,,
2000,Newhalen,19-Jul,8,49,0,,,,,,
2000,Newhalen,19-Jul,9,60,0,,,,,,
2000,Newhalen,19-Jul,10,50,0,,,,,,
2000,Newhalen,19-Jul,11,31,0,,,,,,
2000,Newhalen,19-Jul,12,38,0,,,,,,
2000,Newhalen,19-Jul,13,40,0,,,,,,
2000,Newhalen,19-Jul,14,87,2,,,,,,
2000,Newhalen,19-Jul,15,11,0,,,,,,
2000,Newhalen,19-Jul,16,26,0,,,,,,
2000,Newhalen,19-Jul,17,13,0,,,,,,
2000,Newhalen,19-Jul,18,143,0,,,,,,
2000,Newhalen,19-Jul,19,52,0,,,,,,
2000,Newhalen,19-Jul,20,50,0,,,,,,
2000,Newhalen,19-Jul,21,33,0,,,,,,
2000,Newhalen,19-Jul,22,34,0,,,,,,
2000,Newhalen,19-Jul,23,55,0,,,,,,
2000,Newhalen,20-Jul,0,,,,,,,,
2000,Newhalen,20-Jul,1,,,,,,,,
2000,Newhalen,20-Jul,2,,,,,,,,
2000,Newhalen,20-Jul,3,,,,,,,,
2000,Newhalen,20-Jul,4,,0,,,,,,
2000,Newhalen,20-Jul,5,46,0,,,,,,
2000,Newhalen,20-Jul,6,62,0,,,,,,
2000,Newhalen,20-Jul,7,83,0,,,,,,
2000,Newhalen,20-Jul,8,86,0,,,,,,
2000,Newhalen,20-Jul,9,23,2,,,,,,
2000,Newhalen,20-Jul,10,76,1,,,,,,
2000,Newhalen,20-Jul,11,47,1,,,,,,
2000,Newhalen,20-Jul,12,84,0,,,,,,
2000,Newhalen,20-Jul,13,113,0,,,,,,
2000,Newhalen,20-Jul,14,93,10,,,,,,
2000,Newhalen,20-Jul,15,176,5,,,,,,
2000,Newhalen,20-Jul,16,5,0,,,,,,
2000,Newhalen,20-Jul,17,29,1,,,,,,
2000,Newhalen,20-Jul,18,71,0,,,,,,
2000,Newhalen,20-Jul,19,129,0,,,,,,
2000,Newhalen,20-Jul,20,27,0,,,,,,
2000,Newhalen,20-Jul,21,39,0,,,,,,
2000,Newhalen,20-Jul,22,25,0,,,,,,
2000,Newhalen,20-Jul,23,39,0,,,,,,
2000,Newhalen,21-Jul,0,,,,,,,,
2000,Newhalen,21-Jul,1,,,,,,,,
2000,Newhalen,21-Jul,2,,,,,,,,
2000,Newhalen,21-Jul,3,,,,,,,,
2000,Newhalen,21-Jul,4,0,0,,,,,,
2000,Newhalen,21-Jul,5,2,3,,,,,,
2000,Newhalen,21-Jul,6,19,0,,,,,,
2000,Newhalen,21-Jul,7,132,3,,,,,,
2000,Newhalen,21-Jul,8,56,0,,,,,,
2000,Newhalen,21-Jul,9,19,-1,,,,,,
2000,Newhalen,21-Jul,10,77,0,,,,,,
2000,Newhalen,21-Jul,11,139,0,,,,,,
2000,Newhalen,21-Jul,12,128,-1,,,,,,
2000,Newhalen,21-Jul,13,250,0,,,,,,
2000,Newhalen,21-Jul,14,87,0,,,,,,
2000,Newhalen,21-Jul,15,156,0,,,,,,
2000,Newhalen,21-Jul,16,51,0,,,,,,
2000,Newhalen,21-Jul,17,77,0,,,,,,
2000,Newhalen,21-Jul,18,226,0,,,,,,
2000,Newhalen,21-Jul,19,83,1,,,,,,
2000,Newhalen,21-Jul,20,153,2,,,,,,
2000,Newhalen,21-Jul,21,130,0,,,,,,
2000,Newhalen,21-Jul,22,114,0,,,,,,
2000,Newhalen,21-Jul,23,98,0,,,,,,
2000,Newhalen,22-Jul,0,,,,,,,,
2000,Newhalen,22-Jul,1,,,,,,,,
2000,Newhalen,22-Jul,2,,,,,,,,
2000,Newhalen,22-Jul,3,,,,,,,,
2000,Newhalen,22-Jul,4,8,0,,,,,,
2000,Newhalen,22-Jul,5,29,1,,,,,,
2000,Newhalen,22-Jul,6,44,0,,,,,,
2000,Newhalen,22-Jul,7,14,0,,,,,,
2000,Newhalen,22-Jul,8,149,0,,,,,,
2000,Newhalen,22-Jul,9,65,0,,,,,,
2000,Newhalen,22-Jul,10,208,4,,,,,,
2000,Newhalen,22-Jul,11,178,0,,,,,,
2000,Newhalen,22-Jul,12,160,0,,,,,,
2000,Newhalen,22-Jul,13,348,2,,,,,,
2000,Newhalen,22-Jul,14,170,3,,,,,,
2000,Newhalen,22-Jul,15,62,0,,,,,,
2000,Newhalen,22-Jul,16,127,-1,,,,,,
2000,Newhalen,22-Jul,17,65,4,,,,,,
2000,Newhalen,22-Jul,18,136,0,,,,,,
2000,Newhalen,22-Jul,19,146,0,,,,,,
2000,Newhalen,22-Jul,20,135,0,,,,,,
2000,Newhalen,22-Jul,21,119,0,,,,,,
2000,Newhalen,22-Jul,22,138,0,,,,,,
2000,Newhalen,22-Jul,23,139,-1,,,,,,
2000,Newhalen,23-Jul,0,,,,,,,,
2000,Newhalen,23-Jul,1,,,,,,,,
2000,Newhalen,23-Jul,2,,,,,,,,
2000,Newhalen,23-Jul,3,,,,,,,,
2000,Newhalen,23-Jul,4,,,,,,,,
2000,Newhalen,23-Jul,5,95,2,,,,,,
2000,Newhalen,23-Jul,6,126,0,,,,,,
2000,Newhalen,23-Jul,7,166,2,,,,,,
2000,Newhalen,23-Jul,8,242,2,,,,,,
2000,Newhalen,23-Jul,9,216,1,,,,,,
2000,Newhalen,23-Jul,10,182,2,,,,,,
2000,Newhalen,23-Jul,11,136,0,,,,,,
2000,Newhalen,23-Jul,12,93,0,,,,,,
2000,Newhalen,23-Jul,13,340,2,,,,,,
2000,Newhalen,23-Jul,14,291,9,,,,,,
2000,Newhalen,23-Jul,15,72,1,,,,,,
2000,Newhalen,23-Jul,16,254,0,,,,,,
2000,Newhalen,23-Jul,17,102,8,,,,,,
2000,Newhalen,23-Jul,18,140,0,,,,,,
2000,Newhalen,23-Jul,19,276,1,,,,,,
2000,Newhalen,23-Jul,20,130,0,,,,,,
2000,Newhalen,23-Jul,21,102,1,,,,,,
2000,Newhalen,23-Jul,22,238,0,,,,,,
2000,Newhalen,23-Jul,23,152,0,,,,,,
2000,Newhalen,24-Jul,0,,,,,,,,
2000,Newhalen,24-Jul,1,,,,,,,,
2000,Newhalen,24-Jul,2,,,,,,,,
2000,Newhalen,24-Jul,3,,,,,,,,
2000,Newhalen,24-Jul,4,,,,,,,,
2000,Newhalen,24-Jul,5,53,0,,,,,,
2000,Newhalen,24-Jul,6,219,0,,,,,,
2000,Newhalen,24-Jul,7,177,3,,,,,,
2000,Newhalen,24-Jul,8,345,0,,,,,,
2000,Newhalen,24-Jul,9,335,0,,,,,,
2000,Newhalen,24-Jul,10,160,0,,,,,,
2000,Newhalen,24-Jul,11,282,0,,,,,,
2000,Newhalen,24-Jul,12,275,2,,,,,,
2000,Newhalen,24-Jul,13,342,0,,,,,,
2000,Newhalen,24-Jul,14,302,0,,,,,,
2000,Newhalen,24-Jul,15,350,0,,,,,,
2000,Newhalen,24-Jul,16,174,0,,,,,,
2000,Newhalen,24-Jul,17,282,0,,,,,,
2000,Newhalen,24-Jul,18,287,4,,,,,,
2000,Newhalen,24-Jul,19,367,0,,,,,,
2000,Newhalen,24-Jul,20,113,0,,,,,,
2000,Newhalen,24-Jul,21,108,0,,,,,,
2000,Newhalen,24-Jul,22,59,3,,,,,,
2000,Newhalen,24-Jul,23,51,0,,,,,,
2000,Newhalen,25-Jul,0,,,,,,,,
2000,Newhalen,25-Jul,1,,,,,,,,
2000,Newhalen,25-Jul,2,,,,,,,,
2000,Newhalen,25-Jul,3,,,,,,,,
2000,Newhalen,25-Jul,4,,,,,,,,
2000,Newhalen,25-Jul,5,29,0,,,,,,
2000,Newhalen,25-Jul,6,20,0,,,,,,
2000,Newhalen,25-Jul,7,141,1,,,,,,
2000,Newhalen,25-Jul,8,220,4,,,,,,
2000,Newhalen,25-Jul,9,218,0,,,,,,
2000,Newhalen,25-Jul,10,216,1,,,,,,
2000,Newhalen,25-Jul,11,162,1,,,,,,
2000,Newhalen,25-Jul,12,84,0,,,,,,
2000,Newhalen,25-Jul,13,66,24,,,,,,
2000,Newhalen,25-Jul,14,9,36,,,,,,
2000,Newhalen,25-Jul,15,11,58,,,,,,
2000,Newhalen,25-Jul,16,1,13,,,,,,
2000,Newhalen,25-Jul,17,13,26,,,,,,
2000,Newhalen,25-Jul,18,18,68,,,,,,
2000,Newhalen,25-Jul,19,25,9,,,,,,
2000,Newhalen,25-Jul,20,22,9,,,,,,
2000,Newhalen,25-Jul,21,23,16,,,,,,
2000,Newhalen,25-Jul,22,6,7,,,,,,
2000,Newhalen,25-Jul,23,13,0,,,,,,
2000,Newhalen,26-Jul,0,,,,,,,,
2000,Newhalen,26-Jul,1,,,,,,,,
2000,Newhalen,26-Jul,2,,,,,,,,
2000,Newhalen,26-Jul,3,,,,,,,,
2000,Newhalen,26-Jul,4,,,,,,,,
2000,Newhalen,26-Jul,5,1,0,,,,,,
2000,Newhalen,26-Jul,6,2,1,,,,,,
2000,Newhalen,26-Jul,7,38,0,,,,,,
2000,Newhalen,26-Jul,8,43,1,,,,,,
2000,Newhalen,26-Jul,9,66,0,,,,,,
2000,Newhalen,26-Jul,10,42,2,,,,,,
2000,Newhalen,26-Jul,11,257,0,,,,,,
2000,Newhalen,26-Jul,12,79,0,,,,,,
2000,Newhalen,26-Jul,13,52,0,,,,,,
2000,Newhalen,26-Jul,14,150,1,,,,,,
2000,Newhalen,26-Jul,15,24,0,,,,,,
2000,Newhalen,26-Jul,16,22,2,,,,,,
2000,Newhalen,26-Jul,17,4,4,,,,,,
2000,Newhalen,26-Jul,18,16,0,,,,,,
2000,Newhalen,26-Jul,19,0,0,,,,,,
2000,Newhalen,26-Jul,20,0,4,,,,,,
2000,Newhalen,26-Jul,21,0,0,,,,,,
2000,Newhalen,26-Jul,22,11,0,,,,,,
2000,Newhalen,26-Jul,23,2,0,,,,,,
2000,Newhalen,27-Jul,0,,,,,,,,
2000,Newhalen,27-Jul,1,,,,,,,,
2000,Newhalen,27-Jul,2,,,,,,,,
2000,Newhalen,27-Jul,3,,,,,,,,
2000,Newhalen,27-Jul,4,,,,,,,,
2000,Newhalen,27-Jul,5,19,1,,,,,,
2000,Newhalen,27-Jul,6,14,0,,,,,,
2000,Newhalen,27-Jul,7,24,0,,,,,,
2000,Newhalen,27-Jul,8,9,3,,,,,,
2000,Newhalen,27-Jul,9,0,0,,,,,,
2000,Newhalen,27-Jul,10,4,0,,,,,,
2000,Newhalen,27-Jul,11,35,2,,,,,,
2000,Newhalen,27-Jul,12,41,1,,,,,,
2000,Newhalen,27-Jul,13,20,0,,,,,,
2000,Newhalen,27-Jul,14,9,7,,,,,,
2000,Newhalen,27-Jul,15,11,29,,,,,,
2000,Newhalen,27-Jul,16,9,63,,,,,,
2000,Newhalen,27-Jul,17,5,1,,,,,,
2000,Newhalen,27-Jul,18,0,5,,,,,,
2000,Newhalen,27-Jul,19,7,6,,,,,,
2000,Newhalen,27-Jul,20,0,1,,,,,,
2000,Newhalen,27-Jul,21,0,0,,,,,,
2000,Newhalen,27-Jul,22,0,1,,,,,,
2000,Newhalen,27-Jul,23,0,0,,,,,,
2000,Newhalen,28-Jul,0,,,,,,,,
2000,Newhalen,28-Jul,1,,,,,,,,
2000,Newhalen,28-Jul,2,,,,,,,,
2000,Newhalen,28-Jul,3,,,,,,,,
2000,Newhalen,28-Jul,4,,,,,,,,
2000,Newhalen,28-Jul,5,0,0,,,,,,
2000,Newhalen,28-Jul,6,0,0,,,,,,
2000,Newhalen,28-Jul,7,5,0,,,,,,
2000,Newhalen,28-Jul,8,0,1,,,,,,
2000,Newhalen,28-Jul,9,10,0,,,,,,
2000,Newhalen,28-Jul,10,5,2,,,,,,
2000,Newhalen,28-Jul,11,24,2,,,,,,
2000,Newhalen,28-Jul,12,7,0,,,,,,
2000,Newhalen,28-Jul,13,57,4,,,,,,
2000,Newhalen,28-Jul,14,90,1,,,,,,
2000,Newhalen,28-Jul,15,84,10,,,,,,
2000,Newhalen,28-Jul,16,0,6,,,,,,
2000,Newhalen,28-Jul,17,0,1,,,,,,
2000,Newhalen,28-Jul,18,0,0,,,,,,
2000,Newhalen,28-Jul,19,0,0,,,,,,
2000,Newhalen,28-Jul,20,7,0,,,,,,
2000,Newhalen,28-Jul,21,0,0,,,,,,
2000,Newhalen,28-Jul,22,2,0,,,,,,
2000,Newhalen,28-Jul,23,19,0,,,,,,
2000,Newhalen,29-Jul,0,,,,,,,,
2000,Newhalen,29-Jul,1,,,,,,,,
2000,Newhalen,29-Jul,2,,,,,,,,
2000,Newhalen,29-Jul,3,,,,,,,,
2000,Newhalen,29-Jul,4,,,,,,,,
2000,Newhalen,29-Jul,5,6,3,,,,,,
2000,Newhalen,29-Jul,6,0,0,,,,,,
2000,Newhalen,29-Jul,7,2,0,,,,,,
2000,Newhalen,29-Jul,8,1,0,,,,,,
2000,Newhalen,29-Jul,9,4,2,,,,,,
2000,Newhalen,29-Jul,10,2,0,,,,,,
2000,Newhalen,29-Jul,11,0,0,,,,,,
2000,Newhalen,29-Jul,12,0,1,,,,,,
2000,Newhalen,29-Jul,13,0,0,,,,,,
2000,Newhalen,29-Jul,14,3,0,,,,,,
2000,Newhalen,29-Jul,15,0,2,,,,,,
2000,Newhalen,29-Jul,16,0,0,,,,,,
2000,Newhalen,29-Jul,17,2,2,,,,,,
2000,Newhalen,29-Jul,18,5,1,,,,,,
2000,Newhalen,29-Jul,19,0,-1,,,,,,
2000,Newhalen,29-Jul,20,0,0,,,,,,
2000,Newhalen,29-Jul,21,0,1,,,,,,
2000,Newhalen,29-Jul,22,0,0,,,,,,
2000,Newhalen,29-Jul,23,0,2,,,,,,
2000,Newhalen,30-Jul,0,,,,,,,,
2000,Newhalen,30-Jul,1,,,,,,,,
2000,Newhalen,30-Jul,2,,,,,,,,
2000,Newhalen,30-Jul,3,,,,,,,,
2000,Newhalen,30-Jul,4,,,,,,,,
2000,Newhalen,30-Jul,5,0,1,,,,,,
2000,Newhalen,30-Jul,6,0,0,,,,,,
2000,Newhalen,30-Jul,7,0,-2,,,,,,
2000,Newhalen,30-Jul,8,3,0,,,,,,
2000,Newhalen,30-Jul,9,0,0,,,,,,
2000,Newhalen,30-Jul,10,0,0,,,,,,
2000,Newhalen,30-Jul,11,0,0,,,,,,
2000,Newhalen,30-Jul,12,5,-1,,,,,,
2000,Newhalen,30-Jul,13,0,4,,,,,,
2000,Newhalen,30-Jul,14,20,0,,,,,,
2000,Newhalen,30-Jul,15,2,0,,,,,,
2000,Newhalen,30-Jul,16,0,0,,,,,,
2000,Newhalen,30-Jul,17,13,0,,,,,,
2000,Newhalen,30-Jul,18,3,0,,,,,,
2000,Newhalen,30-Jul,19,0,1,,,,,,
2000,Newhalen,30-Jul,20,0,0,,,,,,
2000,Newhalen,30-Jul,21,0,0,,,,,,
2000,Newhalen,30-Jul,22,0,0,,,,,,
2000,Newhalen,30-Jul,23,0,0,,,,,,
2000,Newhalen,31-Jul,0,,,,,,,,
2000,Newhalen,31-Jul,1,,,,,,,,
2000,Newhalen,31-Jul,2,,,,,,,,
2000,Newhalen,31-Jul,3,,,,,,,,
2000,Newhalen,31-Jul,4,,,,,,,,
2000,Newhalen,31-Jul,5,0,0,,,,,,
2000,Newhalen,31-Jul,6,0,0,,,,,,
2000,Newhalen,31-Jul,7,12,0,,,,,,
2000,Newhalen,31-Jul,8,0,0,,,,,,
2000,Newhalen,31-Jul,9,0,0,,,,,,
2000,Newhalen,31-Jul,10,0,0,,,,,,
2000,Newhalen,31-Jul,11,0,0,,,,,,
2000,Newhalen,31-Jul,12,0,0,,,,,,
2000,Newhalen,31-Jul,13,0,0,,,,,,
2000,Newhalen,31-Jul,14,0,2,,,,,,
2000,Newhalen,31-Jul,15,0,0,,,,,,
2000,Newhalen,31-Jul,16,0,0,,,,,,
2000,Newhalen,31-Jul,17,0,1,,,,,,
2000,Newhalen,31-Jul,18,0,0,,,,,,
2000,Newhalen,31-Jul,19,0,0,,,,,,
2000,Newhalen,31-Jul,20,0,0,,,,,,
2000,Newhalen,31-Jul,21,0,0,,,,,,
2000,Newhalen,31-Jul,22,0,0,,,,,,
2000,Newhalen,31-Jul,23,0,0,,,,,,
2000,Newhalen,1-Aug,0,,,,,,,,
2000,Newhalen,1-Aug,1,,,,,,,,
2000,Newhalen,1-Aug,2,,,,,,,,
2000,Newhalen,1-Aug,3,,,,,,,,
2000,Newhalen,1-Aug,4,,,,,,,,
2000,Newhalen,1-Aug,5,0,0,,,,,,
2000,Newhalen,1-Aug,6,0,0,,,,,,
2000,Newhalen,1-Aug,7,0,0,,,,,,
2000,Newhalen,1-Aug,8,0,0,,,,,,
2000,Newhalen,1-Aug,9,0,1,,,,,,
2000,Newhalen,1-Aug,10,0,0,,,,,,
2000,Newhalen,1-Aug,11,0,0,,,,,,
2000,Newhalen,1-Aug,12,3,0,,,,,,
2000,Newhalen,1-Aug,13,0,0,,,,,,
2000,Newhalen,1-Aug,14,0,0,,,,,,
2000,Newhalen,1-Aug,15,0,0,,,,,,
2000,Newhalen,1-Aug,16,0,0,,,,,,
2000,Newhalen,1-Aug,17,0,0,,,,,,
2000,Newhalen,1-Aug,18,0,0,,,,,,
2000,Newhalen,1-Aug,19,0,0,,,,,,
2000,Newhalen,1-Aug,20,0,,,,,,,
2000,Newhalen,1-Aug,21,0,,,,,,,
2001,Newhalen,30-Jun,0,,,,,,,,No counts - Data interpolated
2001,Newhalen,30-Jun,1,,,,,,,,No counts - Data interpolated
2001,Newhalen,30-Jun,2,,,,,,,,No counts - Data interpolated
2001,Newhalen,30-Jun,3,,,,,,,,No counts - Data interpolated
2001,Newhalen,30-Jun,4,0,0,,,,,,
2001,Newhalen,30-Jun,5,0,0,,,,,,
2001,Newhalen,30-Jun,6,0,0,,,,,,
2001,Newhalen,30-Jun,7,0,0,,,,,,
2001,Newhalen,30-Jun,8,0,0,,,,,,
2001,Newhalen,30-Jun,9,0,0,,,,,,
2001,Newhalen,30-Jun,10,0,0,,,,,,
2001,Newhalen,30-Jun,11,0,0,,,,,,
2001,Newhalen,30-Jun,12,0,0,,,,,,
2001,Newhalen,30-Jun,13,0,0,,,,,,
2001,Newhalen,30-Jun,14,0,0,,,,,,
2001,Newhalen,30-Jun,15,0,0,,,,,,
2001,Newhalen,30-Jun,16,0,0,,,,,,
2001,Newhalen,30-Jun,17,0,0,,,,,,
2001,Newhalen,30-Jun,18,0,0,,,,,,
2001,Newhalen,30-Jun,19,0,0,,,,,,
2001,Newhalen,30-Jun,20,0,0,,,,,,
2001,Newhalen,30-Jun,21,0,0,,,,,,
2001,Newhalen,30-Jun,22,0,0,,,,,,
2001,Newhalen,30-Jun,23,0,0,,,,,,
2001,Newhalen,1-Jul,0,,,,,,,,No counts - Data interpolated
2001,Newhalen,1-Jul,1,,,,,,,,No counts - Data interpolated
2001,Newhalen,1-Jul,2,,,,,,,,No counts - Data interpolated
2001,Newhalen,1-Jul,3,,,,,,,,No counts - Data interpolated
2001,Newhalen,1-Jul,4,0,0,,,,,,
2001,Newhalen,1-Jul,5,0,0,,,,,,
2001,Newhalen,1-Jul,6,0,0,,,,,,
2001,Newhalen,1-Jul,7,0,0,,,,,,
2001,Newhalen,1-Jul,8,0,0,,,,,,
2001,Newhalen,1-Jul,9,0,0,,,,,,
2001,Newhalen,1-Jul,10,0,0,,,,,,
2001,Newhalen,1-Jul,11,0,0,,,,,,
2001,Newhalen,1-Jul,12,0,0,,,,,,
2001,Newhalen,1-Jul,13,0,0,,,,,,
2001,Newhalen,1-Jul,14,0,0,,,,,,
2001,Newhalen,1-Jul,15,0,0,,,,,,
2001,Newhalen,1-Jul,16,0,0,,,,,,
2001,Newhalen,1-Jul,17,0,0,,,,,,
2001,Newhalen,1-Jul,18,0,0,,,,,,
2001,Newhalen,1-Jul,19,0,0,,,,,,
2001,Newhalen,1-Jul,20,0,0,,,,,,
2001,Newhalen,1-Jul,21,0,0,,,,,,
2001,Newhalen,1-Jul,22,1,0,,,,,,
2001,Newhalen,1-Jul,23,0,0,,,,,,
2001,Newhalen,2-Jul,0,0,0,,,,,,
2001,Newhalen,2-Jul,1,0,0,,,,,,
2001,Newhalen,2-Jul,2,0,0,,,,,,
2001,Newhalen,2-Jul,3,0,0,,,,,,
2001,Newhalen,2-Jul,4,2,1,,,,,,
2001,Newhalen,2-Jul,5,2,0,,,,,,
2001,Newhalen,2-Jul,6,13,0,,,,,,
2001,Newhalen,2-Jul,7,2,0,,,,,,
2001,Newhalen,2-Jul,8,4,0,,,,,,
2001,Newhalen,2-Jul,9,0,0,,,,,,
2001,Newhalen,2-Jul,10,2,1,,,,,,
2001,Newhalen,2-Jul,11,0,0,,,,,,
2001,Newhalen,2-Jul,12,0,0,,,,,,
2001,Newhalen,2-Jul,13,0,0,,,,,,
2001,Newhalen,2-Jul,14,0,0,,,,,,
2001,Newhalen,2-Jul,15,0,0,,,,,,
2001,Newhalen,2-Jul,16,0,0,,,,,,
2001,Newhalen,2-Jul,17,0,0,,,,,,
2001,Newhalen,2-Jul,18,0,0,,,,,,
2001,Newhalen,2-Jul,19,0,0,,,,,,
2001,Newhalen,2-Jul,20,0,0,,,,,,
2001,Newhalen,2-Jul,21,0,0,,,,,,
2001,Newhalen,2-Jul,22,0,0,,,,,,
2001,Newhalen,2-Jul,23,0,0,,,,,,
2001,Newhalen,3-Jul,0,,,,,,,,No counts - Data interpolated
2001,Newhalen,3-Jul,1,,,,,,,,No counts - Data interpolated
2001,Newhalen,3-Jul,2,,,,,,,,No counts - Data interpolated
2001,Newhalen,3-Jul,3,,,,,,,,No counts - Data interpolated
2001,Newhalen,3-Jul,4,0,,,,,,,No counts RB - Data interpolated
2001,Newhalen,3-Jul,5,0,,,,,,,No counts RB- Data interpolated
2001,Newhalen,3-Jul,6,0,,,,,,,
2001,Newhalen,3-Jul,7,0,0,,,,,,
2001,Newhalen,3-Jul,8,0,0,,,,,,
2001,Newhalen,3-Jul,9,0,0,,,,,,
2001,Newhalen,3-Jul,10,,0,,,,,,No counts - Data interpolated
2001,Newhalen,3-Jul,11,,0,,,,,,No counts - Data interpolated
2001,Newhalen,3-Jul,12,0,0,,,,,,
2001,Newhalen,3-Jul,13,0,0,,,,,,
2001,Newhalen,3-Jul,14,,0,,,,,,No counts LB - Data interpolated
2001,Newhalen,3-Jul,15,,0,,,,,,No counts LB - Data interpolated
2001,Newhalen,3-Jul,16,0,,,,,,,No counts RB - Data interpolated
2001,Newhalen,3-Jul,17,0,,,,,,,No counts RB - Data interpolated
2001,Newhalen,3-Jul,18,0,,,,,,,No counts RB - Data interpolated
2001,Newhalen,3-Jul,19,0,,,,,,,No counts RB - Data interpolated
2001,Newhalen,3-Jul,20,,0,,,,,,No counts LB - Data interpolated
2001,Newhalen,3-Jul,21,,0,,,,,,No counts LB - Data interpolated
2001,Newhalen,3-Jul,22,0,,,,,,,No counts RB - Data interpolated
2001,Newhalen,3-Jul,23,0,,,,,,,No counts RB - Data interpolated
2001,Newhalen,4-Jul,0,,,,,,,,No counts - Data interpolated
2001,Newhalen,4-Jul,1,,,,,,,,No counts - Data interpolated
2001,Newhalen,4-Jul,2,,,,,,,,No counts - Data interpolated
2001,Newhalen,4-Jul,3,,,,,,,,No counts - Data interpolated
2001,Newhalen,4-Jul,4,,,,,,,,
2001,Newhalen,4-Jul,5,,,,,,,,
2001,Newhalen,4-Jul,6,0,0,,,,,,
2001,Newhalen,4-Jul,7,0,0,,,,,,
2001,Newhalen,4-Jul,8,0,,,,,,,
2001,Newhalen,4-Jul,9,0,,,,,,,
2001,Newhalen,4-Jul,10,0,,,,,,,
2001,Newhalen,4-Jul,11,0,,,,,,,
2001,Newhalen,4-Jul,12,,,,,,,,
2001,Newhalen,4-Jul,13,,,,,,,,
2001,Newhalen,4-Jul,14,0,0,,,,,,
2001,Newhalen,4-Jul,15,0,0,,,,,,
2001,Newhalen,4-Jul,16,,,,,,,,
2001,Newhalen,4-Jul,17,,,,,,,,
2001,Newhalen,4-Jul,18,0,,,,,,,
2001,Newhalen,4-Jul,19,0,,,,,,,
2001,Newhalen,4-Jul,20,0,,,,,,,
2001,Newhalen,4-Jul,21,0,,,,,,,
2001,Newhalen,4-Jul,22,,,,,,,,
2001,Newhalen,4-Jul,23,,,,,,,,
2001,Newhalen,5-Jul,0,,,,,,,,Data interpolated
2001,Newhalen,5-Jul,1,,,,,,,,Data interpolated
2001,Newhalen,5-Jul,2,,,,,,,,Data interpolated
2001,Newhalen,5-Jul,3,,,,,,,,Data interpolated
2001,Newhalen,5-Jul,4,,,,,,,,
2001,Newhalen,5-Jul,5,,,,,,,,
2001,Newhalen,5-Jul,6,0,0,,,,,,
2001,Newhalen,5-Jul,7,0,0,,,,,,
2001,Newhalen,5-Jul,8,,,,,,,,
2001,Newhalen,5-Jul,9,,,,,,,,
2001,Newhalen,5-Jul,10,,,,,,,,
2001,Newhalen,5-Jul,11,,,,,,,,
2001,Newhalen,5-Jul,12,,0,,,,,,
2001,Newhalen,5-Jul,13,,0,,,,,,
2001,Newhalen,5-Jul,14,0,,,,,,,
2001,Newhalen,5-Jul,15,0,,,,,,,
2001,Newhalen,5-Jul,16,,,,,,,,
2001,Newhalen,5-Jul,17,,,,,,,,
2001,Newhalen,5-Jul,18,,,,,,,,
2001,Newhalen,5-Jul,19,,0,,,,,,
2001,Newhalen,5-Jul,20,0,0,,,,,,
2001,Newhalen,5-Jul,21,0,,,,,,,
